CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
60.840.055/0001-31;2024-12-31;1;FLEURY S.A.;021881;DFP;145095;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145095
60.851.615/0001-53;2024-12-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;DFP;145935;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145935
60.872.504/0001-23;2024-12-31;1;ITAU UNIBANCO HOLDING S.A.;019348;DFP;144592;2025-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144592
60.884.319/0001-59;2024-12-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;009083;DFP;145796;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145796
60.894.730/0001-05;2024-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;DFP;144777;2025-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144777
60.933.603/0001-78;2024-12-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;DFP;144973;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144973
61.022.042/0001-18;2024-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DFP;145414;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145414
61.022.042/0001-18;2024-12-31;2;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;DFP;145464;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145464
61.065.298/0001-02;2024-12-31;1;MANGELS INDUSTRIAL S.A.;008397;DFP;145934;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145934
61.079.117/0001-05;2024-12-31;1;ALPARGATAS S.A.;010456;DFP;144963;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144963
61.079.117/0001-05;2024-12-31;2;ALPARGATAS S.A.;010456;DFP;144968;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144968
61.079.117/0001-05;2024-12-31;3;ALPARGATAS S.A.;010456;DFP;145308;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145308
61.080.313/0001-91;2024-12-31;1;COBRASMA S.A.;004448;DFP;145997;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145997
61.082.004/0001-50;2024-12-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;DFP;145668;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145668
61.082.004/0001-50;2024-12-31;2;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;DFP;145891;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145891
61.088.894/0001-08;2024-12-31;1;CAMBUCI S.A.;002100;DFP;145256;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145256
61.092.037/0001-81;2024-12-31;1;ETERNIT S.A.;005762;DFP;145316;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145316
61.092.037/0001-81;2024-12-31;2;ETERNIT S.A.;005762;DFP;145473;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145473
61.156.113/0001-75;2024-12-31;1;IOCHPE MAXION S.A.;011932;DFP;145065;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145065
61.156.931/0001-78;2024-12-31;1;SIDERURGICA J. L. ALIPERTI S.A.;012823;DFP;145372;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145372
61.156.931/0001-78;2024-12-31;2;SIDERURGICA J. L. ALIPERTI S.A.;012823;DFP;145651;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145651
61.186.680/0001-74;2024-12-31;1;BANCO BMG S/A;024600;DFP;144825;2025-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144825
61.186.680/0001-74;2024-12-31;2;BANCO BMG S/A;024600;DFP;145409;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145409
61.189.288/0001-89;2024-12-31;1;MARISA LOJAS S.A.;022055;DFP;146030;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146030
61.190.096/0001-92;2024-12-31;1;EUROFARMA LABORATÓRIOS S.A.;026700;DFP;145801;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145801
61.351.532/0001-68;2024-12-31;1;AZEVEDO E TRAVASSOS S.A.;011975;DFP;146072;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146072
61.374.161/0001-30;2024-12-31;1;BAUMER S.A.;001562;DFP;146031;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146031
61.374.161/0001-30;2024-12-31;2;BAUMER S.A.;001562;DFP;146042;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146042
61.409.892/0001-73;2024-12-31;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;DFP;145009;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145009
61.409.892/0001-73;2024-12-31;2;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;DFP;145251;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145251
61.486.650/0001-83;2024-12-31;1;DIAGNOSTICOS DA AMERICA S.A.;019623;DFP;145811;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145811
61.532.644/0001-15;2024-12-31;1;ITAÚSA S.A.;007617;DFP;145462;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145462
61.584.140/0001-49;2024-12-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;DFP;145514;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145514
61.585.865/0001-51;2024-12-31;1;RAIA DROGASIL S.A.;005258;DFP;145015;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145015
61.585.865/0001-51;2024-12-31;2;RAIA DROGASIL S.A.;005258;DFP;145584;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145584
61.695.227/0001-93;2024-12-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;DFP;145115;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145115
61.856.571/0001-17;2024-12-31;1;CIA GAS DE SAO PAULO - COMGAS;015636;DFP;145010;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145010
62.002.886/0001-60;2024-12-31;1;SAO PAULO TURISMO S.A.;009415;DFP;145904;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145904
62.070.362/0001-06;2024-12-31;1;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;027065;DFP;145577;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145577
62.144.175/0001-20;2024-12-31;1;BCO PINE S.A;020567;DFP;144730;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144730
62.144.175/0001-20;2024-12-31;2;BCO PINE S.A;020567;DFP;146037;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146037
62.232.889/0001-90;2024-12-31;1;BCO DAYCOVAL S.A.;020796;DFP;144747;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144747
62.232.889/0001-90;2024-12-31;2;BCO DAYCOVAL S.A.;020796;DFP;146014;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146014
62.258.884/0001-36;2024-12-31;1;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;025992;DFP;145508;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145508
62.307.848/0001-15;2024-12-31;1;BANCO RCI BRASIL S.A.;021466;DFP;145867;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145867
62.307.848/0001-15;2024-12-31;2;BANCO RCI BRASIL S.A.;021466;DFP;146108;2025-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146108
62.984.091/0001-02;2024-12-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;DFP;146044;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146044
64.904.295/0001-03;2024-02-28;1;CAMIL ALIMENTOS S.A.;024228;DFP;136924;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136924
65.654.303/0001-73;2024-12-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;DFP;144657;2025-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144657
67.010.660/0001-24;2024-12-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;DFP;145347;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145347
67.571.414/0001-41;2024-12-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;DFP;146202;2025-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146202
67.620.377/0001-14;2024-12-31;1;MINERVA S.A.;020931;DFP;145544;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145544
71.208.516/0001-74;2024-12-31;1;ALGAR TELECOM S/A;021032;DFP;145951;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145951
71.476.527/0001-35;2024-12-31;1;CONSTRUTORA TENDA S.A.;021148;DFP;145353;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145353
71.673.990/0001-77;2024-12-31;1;NATURA COSMÉTICOS S.A.;019550;DFP;145393;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145393
73.178.600/0001-18;2024-12-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;DFP;145594;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145594
73.903.718/0001-61;2024-12-31;1;SNB PARTICIPACOES SA;014303;DFP;145906;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145906
75.315.333/0001-09;2024-12-31;1;ATACADÃO S.A.;024171;DFP;144849;2025-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144849
75.609.123/0001-23;2024-12-31;1;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;023280;DFP;145503;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145503
75.609.123/0001-23;2024-12-31;2;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;023280;DFP;146195;2025-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146195
76.483.817/0001-20;2024-12-31;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;DFP;145117;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145117
76.484.013/0001-45;2024-12-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;DFP;144899;2025-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144899
76.535.764/0001-43;2024-12-31;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;DFP;145806;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145806
76.627.504/0001-06;2024-12-31;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;DFP;145968;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145968
79.430.682/0001-22;2024-12-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;DFP;145556;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145556
80.680.093/0001-81;2024-12-31;1;SENIOR SISTEMAS S.A.;026786;DFP;145013;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145013
81.243.735/0001-48;2024-12-31;1;POSITIVO TECNOLOGIA S.A.;020362;DFP;145551;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145551
81.616.807/0001-55;2024-12-31;1;GRANJA FARIA S.A.;027219;DFP;146069;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146069
82.120.676/0001-83;2024-12-31;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;026395;DFP;145901;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145901
82.508.433/0001-17;2024-12-31;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;016861;DFP;145536;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145536
82.640.558/0001-04;2024-12-31;1;KARSTEN S.A.;004146;DFP;145922;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145922
82.643.537/0001-34;2024-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DFP;145857;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145857
82.901.000/0001-27;2024-12-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;DFP;145049;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145049
82.981.929/0001-03;2024-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;DFP;144734;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144734
82.982.075/0001-80;2024-12-31;1;TEXTIL RENAUXVIEW S.A.;007544;DFP;145893;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145893
83.475.913/0001-91;2024-12-31;1;PBG S/A;013773;DFP;145378;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145378
83.878.892/0001-55;2024-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DFP;145947;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145947
84.429.695/0001-11;2024-12-31;1;WEG S.A.;005410;DFP;145023;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145023
84.683.374/0001-49;2024-12-31;1;TUPY S.A.;006343;DFP;145865;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145865
84.683.408/0001-03;2024-12-31;1;DOHLER S.A.;005207;DFP;145826;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145826
84.683.671/0001-94;2024-12-31;1;WETZEL S.A.;011991;DFP;145629;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145629
84.684.455/0001-63;2024-12-31;1;TIGRE S.A. PARTICIPAÇÕES;026255;DFP;145810;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145810
84.693.183/0001-68;2024-12-31;1;SCHULZ S.A.;014664;DFP;145600;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145600
84.693.183/0001-68;2024-12-31;2;SCHULZ S.A.;014664;DFP;145630;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145630
85.778.074/0001-06;2024-12-31;1;METALURGICA RIOSULENSE S.A.;013439;DFP;145278;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145278
86.375.425/0001-09;2024-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DFP;145576;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145576
87.043.832/0001-73;2024-12-31;1;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;010561;DFP;144877;2025-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144877
87.043.832/0001-73;2024-12-31;2;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;010561;DFP;144978;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144978
87.456.562/0001-22;2024-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DFP;145731;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145731
87.762.563/0001-03;2024-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DFP;145602;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145602
87.762.563/0001-03;2024-12-31;2;CIA HABITASUL DE PARTICIPACOES;003298;DFP;145608;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145608
87.870.952/0001-44;2024-12-31;1;BORRACHAS VIPAL S.A.;026980;DFP;145752;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145752
88.610.126/0001-29;2024-12-31;1;FRAS-LE S.A.;006211;DFP;145494;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145494
88.610.191/0001-54;2024-12-31;1;MUNDIAL S.A. - PRODUTOS DE CONSUMO;005312;DFP;145679;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145679
88.611.835/0001-29;2024-12-31;1;MARCOPOLO S.A.;008451;DFP;144984;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144984
88.613.658/0001-10;2024-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DFP;141786;2024-09-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141786
89.086.144/0001-16;2024-12-31;1;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;014109;DFP;145547;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145547
89.096.457/0001-55;2024-12-31;1;SLC AGRICOLA S.A.;020745;DFP;145343;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145343
89.096.457/0001-55;2024-12-31;2;SLC AGRICOLA S.A.;020745;DFP;145433;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145433
89.096.457/0001-55;2024-12-31;3;SLC AGRICOLA S.A.;020745;DFP;145742;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145742
89.463.822/0001-12;2024-12-31;1;LUPATECH S.A;020060;DFP;145685;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145685
89.637.490/0001-45;2024-12-31;1;KLABIN S.A.;012653;DFP;145024;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145024
89.723.993/0001-33;2024-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;DFP;145739;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145739
89.850.341/0001-60;2024-12-31;1;GRENDENE S.A.;019615;DFP;145106;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145106
90.076.886/0001-40;2024-12-31;1;MINUPAR PARTICIPACOES S.A.;013765;DFP;145957;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145957
90.400.888/0001-42;2024-12-31;1;BCO SANTANDER (BRASIL) S.A.;020532;DFP;144577;2025-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144577
90.400.888/0001-42;2024-12-31;2;BCO SANTANDER (BRASIL) S.A.;020532;DFP;145149;2025-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145149
90.441.460/0001-48;2024-12-31;1;UNICASA INDÚSTRIA DE MÓVEIS S.A.;022780;DFP;145794;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145794
91.333.666/0001-17;2024-12-31;1;RECRUSUL S.A.;012572;DFP;145859;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145859
91.669.747/0001-92;2024-12-31;1;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;006076;DFP;145998;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145998
